task_id,manager_id,manager_name,team,channel,priority,requires_login,target_category,query,agent_prompt,output_path_hint,evidence_policy
agent_reach_england_tuchel_web_tactical_reports,england_tuchel,Thomas Tuchel,England,web_tactical_reports,1,False,tactical_reports,Thomas Tuchel England tactical analysis formation pressing transitions World Cup 2026,"Use Agent-Reach to research Thomas Tuchel (England) for the World Cup project.
Channel: web_tactical_reports. Query: Thomas Tuchel England tactical analysis formation pressing transitions World Cup 2026
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/england_tuchel/.
Each Markdown file must start with these metadata lines:
manager_id: england_tuchel
manager_name: Thomas Tuchel
team: England
category: tactical_reports
source_url: <original URL>
source_title: <source title>
source_channel: web_tactical_reports
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/england_tuchel/,Core recurring tactical evidence from public tactical reports.
agent_reach_england_tuchel_press_conferences,england_tuchel,Thomas Tuchel,England,press_conferences,2,False,press_conferences,Thomas Tuchel England press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Thomas Tuchel (England) for the World Cup project.
Channel: press_conferences. Query: Thomas Tuchel England press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/england_tuchel/.
Each Markdown file must start with these metadata lines:
manager_id: england_tuchel
manager_name: Thomas Tuchel
team: England
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/england_tuchel/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_england_tuchel_youtube_breakdowns,england_tuchel,Thomas Tuchel,England,youtube_breakdowns,3,False,external_views,England Thomas Tuchel tactical breakdown video analysis,"Use Agent-Reach to research Thomas Tuchel (England) for the World Cup project.
Channel: youtube_breakdowns. Query: England Thomas Tuchel tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/england_tuchel/.
Each Markdown file must start with these metadata lines:
manager_id: england_tuchel
manager_name: Thomas Tuchel
team: England
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/england_tuchel/,Use captions/transcripts when available; cite the video URL.
agent_reach_england_tuchel_github_and_open_data,england_tuchel,Thomas Tuchel,England,github_and_open_data,4,False,decision_records,England football open data lineups formations substitutions Thomas Tuchel,"Use Agent-Reach to research Thomas Tuchel (England) for the World Cup project.
Channel: github_and_open_data. Query: England football open data lineups formations substitutions Thomas Tuchel
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/england_tuchel/.
Each Markdown file must start with these metadata lines:
manager_id: england_tuchel
manager_name: Thomas Tuchel
team: England
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/england_tuchel/,Prefer structured public data and transparent match records.
agent_reach_ghana_queiroz_web_tactical_reports,ghana_queiroz,Carlos Queiroz,Ghana,web_tactical_reports,1,False,tactical_reports,Carlos Queiroz Ghana tactical analysis formation pressing transitions World Cup 2026,"Use Agent-Reach to research Carlos Queiroz (Ghana) for the World Cup project.
Channel: web_tactical_reports. Query: Carlos Queiroz Ghana tactical analysis formation pressing transitions World Cup 2026
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/.
Each Markdown file must start with these metadata lines:
manager_id: ghana_queiroz
manager_name: Carlos Queiroz
team: Ghana
category: tactical_reports
source_url: <original URL>
source_title: <source title>
source_channel: web_tactical_reports
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/,Core recurring tactical evidence from public tactical reports.
agent_reach_ghana_queiroz_press_conferences,ghana_queiroz,Carlos Queiroz,Ghana,press_conferences,2,False,press_conferences,Carlos Queiroz Ghana press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Carlos Queiroz (Ghana) for the World Cup project.
Channel: press_conferences. Query: Carlos Queiroz Ghana press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/.
Each Markdown file must start with these metadata lines:
manager_id: ghana_queiroz
manager_name: Carlos Queiroz
team: Ghana
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_ghana_queiroz_youtube_breakdowns,ghana_queiroz,Carlos Queiroz,Ghana,youtube_breakdowns,3,False,external_views,Ghana Carlos Queiroz tactical breakdown video analysis,"Use Agent-Reach to research Carlos Queiroz (Ghana) for the World Cup project.
Channel: youtube_breakdowns. Query: Ghana Carlos Queiroz tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/.
Each Markdown file must start with these metadata lines:
manager_id: ghana_queiroz
manager_name: Carlos Queiroz
team: Ghana
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/,Use captions/transcripts when available; cite the video URL.
agent_reach_ghana_queiroz_github_and_open_data,ghana_queiroz,Carlos Queiroz,Ghana,github_and_open_data,4,False,decision_records,Ghana football open data lineups formations substitutions Carlos Queiroz,"Use Agent-Reach to research Carlos Queiroz (Ghana) for the World Cup project.
Channel: github_and_open_data. Query: Ghana football open data lineups formations substitutions Carlos Queiroz
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/.
Each Markdown file must start with these metadata lines:
manager_id: ghana_queiroz
manager_name: Carlos Queiroz
team: Ghana
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/ghana_queiroz/,Prefer structured public data and transparent match records.
agent_reach_panama_christiansen_web_tactical_reports,panama_christiansen,Thomas Christiansen,Panama,web_tactical_reports,1,False,tactical_reports,Thomas Christiansen Panama tactical analysis formation pressing transitions World Cup 2026,"Use Agent-Reach to research Thomas Christiansen (Panama) for the World Cup project.
Channel: web_tactical_reports. Query: Thomas Christiansen Panama tactical analysis formation pressing transitions World Cup 2026
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/panama_christiansen/.
Each Markdown file must start with these metadata lines:
manager_id: panama_christiansen
manager_name: Thomas Christiansen
team: Panama
category: tactical_reports
source_url: <original URL>
source_title: <source title>
source_channel: web_tactical_reports
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/panama_christiansen/,Core recurring tactical evidence from public tactical reports.
agent_reach_panama_christiansen_press_conferences,panama_christiansen,Thomas Christiansen,Panama,press_conferences,2,False,press_conferences,Thomas Christiansen Panama press conference tactics lineup substitutions World Cup,"Use Agent-Reach to research Thomas Christiansen (Panama) for the World Cup project.
Channel: press_conferences. Query: Thomas Christiansen Panama press conference tactics lineup substitutions World Cup
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/panama_christiansen/.
Each Markdown file must start with these metadata lines:
manager_id: panama_christiansen
manager_name: Thomas Christiansen
team: Panama
category: press_conferences
source_url: <original URL>
source_title: <source title>
source_channel: press_conferences
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/panama_christiansen/,Direct manager quotes should be separated from journalist interpretation.
agent_reach_panama_christiansen_youtube_breakdowns,panama_christiansen,Thomas Christiansen,Panama,youtube_breakdowns,3,False,external_views,Panama Thomas Christiansen tactical breakdown video analysis,"Use Agent-Reach to research Thomas Christiansen (Panama) for the World Cup project.
Channel: youtube_breakdowns. Query: Panama Thomas Christiansen tactical breakdown video analysis
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/panama_christiansen/.
Each Markdown file must start with these metadata lines:
manager_id: panama_christiansen
manager_name: Thomas Christiansen
team: Panama
category: external_views
source_url: <original URL>
source_title: <source title>
source_channel: youtube_breakdowns
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/panama_christiansen/,Use captions/transcripts when available; cite the video URL.
agent_reach_panama_christiansen_github_and_open_data,panama_christiansen,Thomas Christiansen,Panama,github_and_open_data,4,False,decision_records,Panama football open data lineups formations substitutions Thomas Christiansen,"Use Agent-Reach to research Thomas Christiansen (Panama) for the World Cup project.
Channel: github_and_open_data. Query: Panama football open data lineups formations substitutions Thomas Christiansen
Use public sources only.
Save one Markdown file per useful source under data/raw/research_evidence/agent_reach_inbox/panama_christiansen/.
Each Markdown file must start with these metadata lines:
manager_id: panama_christiansen
manager_name: Thomas Christiansen
team: Panama
category: decision_records
source_url: <original URL>
source_title: <source title>
source_channel: github_and_open_data
Then include source-grounded notes only. Do not invent tactical claims.",data/raw/research_evidence/agent_reach_inbox/panama_christiansen/,Prefer structured public data and transparent match records.
